employee_id,annual_base_salary,currency,bonus_target_pct
2225,95000,USD,0.15
2226,84000,USD,0.15
2227,133000,USD,0.15
2228,135000,USD,0.15
2229,85000,USD,0.15
2230,53000,USD,0.15
2231,125000,USD,0.15
2232,83000,USD,0.15
2233,120000,USD,0.15
2234,51000,USD,0.15
2235,122000,USD,0.15
2236,70000,USD,0.15
2237,118000,USD,0.15
2238,100000,USD,0.15
2239,76000,USD,0.15
2240,90000,USD,0.15
2241,117000,USD,0.15
2242,103000,USD,0.15
2243,115000,USD,0.15
2244,149000,USD,0.15
2245,61000,USD,0.15
2246,140000,USD,0.15
2247,103000,USD,0.15
2248,78000,USD,0.15
2249,67000,USD,0.15
2250,95000,USD,0.15
2251,123000,USD,0.15
2252,97000,USD,0.15
2253,138000,USD,0.15
2254,64000,USD,0.15
2255,100000,USD,0.15
2256,69000,USD,0.15
2257,109000,USD,0.15
2258,122000,USD,0.15
2259,89000,USD,0.15
2260,50000,USD,0.15
2261,105000,USD,0.15
2262,111000,USD,0.15
2263,110000,USD,0.15
2264,131000,USD,0.15
2265,73000,USD,0.15
2266,117000,USD,0.15
2267,130000,USD,0.15
2268,56000,USD,0.15
2269,108000,USD,0.15
2270,87000,USD,0.15
2271,98000,USD,0.15
2272,109000,USD,0.15
2273,88000,USD,0.15
2274,83000,USD,0.15
2275,101000,USD,0.15
2276,73000,USD,0.15
2277,73000,USD,0.15
2278,117000,USD,0.15
2279,71000,USD,0.15
2280,117000,USD,0.15
2281,112000,USD,0.15
2282,57000,USD,0.15
2283,83000,USD,0.15
2284,130000,USD,0.15
2285,75000,USD,0.15
2286,88000,USD,0.15
2287,112000,USD,0.15
2288,120000,USD,0.15
2289,94000,USD,0.15
2290,85000,USD,0.15
2291,136000,USD,0.15
2292,143000,USD,0.15
2293,124000,USD,0.15
2294,102000,USD,0.15
2295,80000,USD,0.15
2296,79000,USD,0.15
2297,113000,USD,0.15
2298,110000,USD,0.15
2299,135000,USD,0.15
2300,116000,USD,0.15
2301,62000,USD,0.15
2302,126000,USD,0.15
2303,75000,USD,0.15
2304,90000,USD,0.15
2305,106000,USD,0.15
2306,150000,USD,0.15
2307,178000,USD,0.15
2308,115000,USD,0.15
2309,95000,USD,0.15
2310,113000,USD,0.15
2311,122000,USD,0.15
2312,92000,USD,0.15
2313,145000,USD,0.15
2314,106000,USD,0.15
2315,112000,USD,0.15
2316,117000,USD,0.15
2317,111000,USD,0.15
2318,121000,USD,0.15
2319,85000,USD,0.15
2320,86000,USD,0.15
2321,72000,USD,0.15
2322,111000,USD,0.15
2323,119000,USD,0.15
2324,111000,USD,0.15
2325,142000,USD,0.15
2326,100000,USD,0.15
2327,117000,USD,0.15
2328,73000,USD,0.15
2329,90000,USD,0.15
2330,117000,USD,0.15
2331,121000,USD,0.15
2332,93000,USD,0.15
2333,98000,USD,0.15
2334,62000,USD,0.15
2335,91000,USD,0.15
2336,122000,USD,0.15
2337,114000,USD,0.15
2338,113000,USD,0.15
2339,101000,USD,0.15
2340,100000,USD,0.15
2341,83000,USD,0.15
2342,117000,USD,0.15
2343,111000,USD,0.15
2344,112000,USD,0.15
2345,87000,USD,0.15
2346,50000,USD,0.15
2347,127000,USD,0.15
2348,88000,USD,0.15
2349,78000,USD,0.15
2350,117000,USD,0.15
2351,90000,USD,0.15
2352,126000,USD,0.15
2353,115000,USD,0.15
2354,117000,USD,0.15
2355,66000,USD,0.15
2356,130000,USD,0.15
2357,107000,USD,0.15
2358,91000,USD,0.15
2359,104000,USD,0.15
2360,56000,USD,0.15
2361,110000,USD,0.15
2362,74000,USD,0.15
2363,66000,USD,0.15
2364,62000,USD,0.15
2365,128000,USD,0.15
2366,84000,USD,0.15
2367,138000,USD,0.15
2368,87000,USD,0.15
2369,57000,USD,0.15
2370,72000,USD,0.15
2371,131000,USD,0.15
2372,96000,USD,0.15
2373,86000,USD,0.15
2374,104000,USD,0.15
2375,113000,USD,0.15
2376,128000,USD,0.15
2377,136000,USD,0.15
2378,91000,USD,0.15
2379,67000,USD,0.15
2380,90000,USD,0.15
2381,107000,USD,0.15
2382,76000,USD,0.15
2383,76000,USD,0.15
2384,109000,USD,0.15
2385,99000,USD,0.15
2386,101000,USD,0.15
2387,81000,USD,0.15
2388,94000,USD,0.15
2389,77000,USD,0.15
2390,122000,USD,0.15
2391,126000,USD,0.15
2392,54000,USD,0.15
2393,77000,USD,0.15
2394,63000,USD,0.15
2395,84000,USD,0.15
2396,98000,USD,0.15
2397,64000,USD,0.15
2398,77000,USD,0.15
2399,75000,USD,0.15
2400,105000,USD,0.15
2401,102000,USD,0.15
2402,82000,USD,0.15
2403,104000,USD,0.15
2404,86000,USD,0.15
2405,93000,USD,0.15
2406,142000,USD,0.15
2407,134000,USD,0.15
2408,68000,USD,0.15
2409,121000,USD,0.15
2410,120000,USD,0.15
2411,71000,USD,0.15
2412,120000,USD,0.15
2413,138000,USD,0.15
2414,72000,USD,0.15
2415,77000,USD,0.15
2416,125000,USD,0.15
2417,107000,USD,0.15
2418,114000,USD,0.15
2419,109000,USD,0.15
2420,110000,USD,0.15
2421,67000,USD,0.15
2422,126000,USD,0.15
2423,129000,USD,0.15
2424,94000,USD,0.15
2425,99000,USD,0.15
2426,62000,USD,0.15
2427,113000,USD,0.15
2428,114000,USD,0.15
2429,98000,USD,0.15
2430,128000,USD,0.15
2431,92000,USD,0.15
2432,114000,USD,0.15
2433,75000,USD,0.15
2434,99000,USD,0.15
2435,96000,USD,0.15
2436,106000,USD,0.15
2437,91000,USD,0.15
2438,97000,USD,0.15
2439,121000,USD,0.15
2440,89000,USD,0.15
2441,60000,USD,0.15
2442,144000,USD,0.15
2443,135000,USD,0.15
2444,68000,USD,0.15
2445,117000,USD,0.15
2446,87000,USD,0.15
2447,107000,USD,0.15
2448,107000,USD,0.15
2449,94000,USD,0.15
2450,80000,USD,0.15
2451,83000,USD,0.15
2452,77000,USD,0.15
2453,79000,USD,0.15
2454,98000,USD,0.15
2455,82000,USD,0.15
2456,117000,USD,0.15
2457,137000,USD,0.15
2458,85000,USD,0.15
2459,106000,USD,0.15
2460,112000,USD,0.15
2461,112000,USD,0.15
2462,102000,USD,0.15
2463,119000,USD,0.15
2464,112000,USD,0.15
2465,69000,USD,0.15
2466,122000,USD,0.15
2467,122000,USD,0.15
2468,81000,USD,0.15
2469,101000,USD,0.15
2470,117000,USD,0.15
2471,95000,USD,0.15
2472,127000,USD,0.15
2473,159000,USD,0.15
2474,80000,USD,0.15
2475,65000,USD,0.15
2476,108000,USD,0.15
2477,118000,USD,0.15
2478,94000,USD,0.15
2479,136000,USD,0.15
2480,67000,USD,0.15
2481,117000,USD,0.15
2482,85000,USD,0.15
2483,143000,USD,0.15
2484,150000,USD,0.15
2485,81000,USD,0.15
2486,86000,USD,0.15
2487,121000,USD,0.15
2488,90000,USD,0.15
2489,99000,USD,0.15
2490,101000,USD,0.15
2491,52000,USD,0.15
2492,100000,USD,0.15
2493,83000,USD,0.15
2494,88000,USD,0.15
2495,136000,USD,0.15
2496,69000,USD,0.15
2497,120000,USD,0.15
2498,93000,USD,0.15
2499,93000,USD,0.15
2500,120000,USD,0.15
2501,109000,USD,0.15
2502,114000,USD,0.15
2503,124000,USD,0.15
2504,92000,USD,0.15
2505,85000,USD,0.15
2506,73000,USD,0.15
2507,79000,USD,0.15
2508,174000,USD,0.15
2509,131000,USD,0.15
2510,66000,USD,0.15
2511,67000,USD,0.15
2512,112000,USD,0.15
2513,114000,USD,0.15
2514,114000,USD,0.15
2515,94000,USD,0.15
2516,97000,USD,0.15
2517,108000,USD,0.15
2518,102000,USD,0.15
2519,50000,USD,0.15
2520,94000,USD,0.15
2521,79000,USD,0.15
2522,104000,USD,0.15
2523,175000,USD,0.15
2524,109000,USD,0.15
2525,92000,USD,0.15
2526,123000,USD,0.15
2527,112000,USD,0.15
2528,111000,USD,0.15
2529,115000,USD,0.15
2530,151000,USD,0.15
2531,72000,USD,0.15
2532,112000,USD,0.15
2533,77000,USD,0.15
2534,114000,USD,0.15
2535,77000,USD,0.15
2536,90000,USD,0.15
2537,93000,USD,0.15
2538,124000,USD,0.15
2539,123000,USD,0.15
2540,69000,USD,0.15
2541,101000,USD,0.15
2542,82000,USD,0.15
2543,69000,USD,0.15
2544,95000,USD,0.15
2545,92000,USD,0.15
2546,161000,USD,0.15
2547,111000,USD,0.15
2548,66000,USD,0.15
2549,86000,USD,0.15
2550,126000,USD,0.15
2551,152000,USD,0.15
2552,60000,USD,0.15
2553,53000,USD,0.15
2554,147000,USD,0.15
2555,110000,USD,0.15
2556,78000,USD,0.15
2557,113000,USD,0.15
2558,50000,USD,0.15
2559,100000,USD,0.15
2560,108000,USD,0.15
2561,123000,USD,0.15
2562,75000,USD,0.15
2563,102000,USD,0.15
2564,77000,USD,0.15
2565,106000,USD,0.15
2566,78000,USD,0.15
2567,90000,USD,0.15
2568,75000,USD,0.15
2569,116000,USD,0.15
2570,121000,USD,0.15
2571,94000,USD,0.15
2572,101000,USD,0.15
2573,64000,USD,0.15
2574,93000,USD,0.15
2575,99000,USD,0.15
2576,166000,USD,0.15
2577,72000,USD,0.15
2578,137000,USD,0.15
2579,125000,USD,0.15
2580,107000,USD,0.15
2581,144000,USD,0.15
2582,109000,USD,0.15
2583,110000,USD,0.15
2584,99000,USD,0.15
2585,131000,USD,0.15
2586,127000,USD,0.15
2587,84000,USD,0.15
2588,67000,USD,0.15
2589,95000,USD,0.15
2590,80000,USD,0.15
2591,98000,USD,0.15
2592,131000,USD,0.15
2593,89000,USD,0.15
2594,99000,USD,0.15
2595,101000,USD,0.15
2596,121000,USD,0.15
2597,50000,USD,0.15
2598,85000,USD,0.15
2599,105000,USD,0.15
2600,130000,USD,0.15
2601,88000,USD,0.15
2602,53000,USD,0.15
2603,115000,USD,0.15
2604,84000,USD,0.15
2605,70000,USD,0.15
2606,84000,USD,0.15
2607,95000,USD,0.15
2608,85000,USD,0.15
2609,50000,USD,0.15
2610,122000,USD,0.15
2611,132000,USD,0.15
2612,116000,USD,0.15
2613,72000,USD,0.15
2614,95000,USD,0.15
2615,100000,USD,0.15
2616,115000,USD,0.15
2617,117000,USD,0.15
2618,82000,USD,0.15
2619,102000,USD,0.15
2620,111000,USD,0.15
2621,136000,USD,0.15
2622,118000,USD,0.15
2623,120000,USD,0.15
2624,102000,USD,0.15
2625,135000,USD,0.15
2626,110000,USD,0.15
2627,78000,USD,0.15
2628,135000,USD,0.15
2629,117000,USD,0.15
2630,89000,USD,0.15
2631,88000,USD,0.15
2632,107000,USD,0.15
2633,112000,USD,0.15
2634,105000,USD,0.15
2635,108000,USD,0.15
2636,142000,USD,0.15
2637,127000,USD,0.15
2638,105000,USD,0.15
2639,124000,USD,0.15
2640,74000,USD,0.15
2641,110000,USD,0.15
2642,145000,USD,0.15
2643,95000,USD,0.15
2644,79000,USD,0.15
2645,84000,USD,0.15
2646,73000,USD,0.15
2647,80000,USD,0.15
2648,91000,USD,0.15
2649,65000,USD,0.15
2650,100000,USD,0.15
2651,123000,USD,0.15
2652,77000,USD,0.15
2653,138000,USD,0.15
2654,113000,USD,0.15
2655,126000,USD,0.15
2656,84000,USD,0.15
2657,121000,USD,0.15
2658,73000,USD,0.15
2659,122000,USD,0.15
2660,104000,USD,0.15
2661,114000,USD,0.15
2662,71000,USD,0.15
2663,78000,USD,0.15
2664,115000,USD,0.15
2665,76000,USD,0.15
2666,112000,USD,0.15
2667,66000,USD,0.15
2668,121000,USD,0.15
2669,69000,USD,0.15
2670,114000,USD,0.15
2671,116000,USD,0.15
2672,83000,USD,0.15
2673,115000,USD,0.15
2674,107000,USD,0.15
2675,87000,USD,0.15
2676,75000,USD,0.15
2677,51000,USD,0.15
2678,109000,USD,0.15
2679,61000,USD,0.15
2680,102000,USD,0.15
2681,93000,USD,0.15
2682,117000,USD,0.15
2683,92000,USD,0.15
2684,92000,USD,0.15
2685,118000,USD,0.15
2686,108000,USD,0.15
2687,108000,USD,0.15
2688,112000,USD,0.15
2689,62000,USD,0.15
2690,119000,USD,0.15
2691,115000,USD,0.15
2692,75000,USD,0.15
2693,94000,USD,0.15
2694,99000,USD,0.15
2695,97000,USD,0.15
2696,108000,USD,0.15
2697,136000,USD,0.15
2698,127000,USD,0.15
2699,67000,USD,0.15
2700,116000,USD,0.15
2701,133000,USD,0.15
2702,110000,USD,0.15
2703,127000,USD,0.15
2704,150000,USD,0.15
2705,126000,USD,0.15
2706,106000,USD,0.15
2707,126000,USD,0.15
2708,104000,USD,0.15
2709,101000,USD,0.15
2710,91000,USD,0.15
2711,139000,USD,0.15
2712,80000,USD,0.15
2713,138000,USD,0.15
2714,112000,USD,0.15
2715,65000,USD,0.15
2716,109000,USD,0.15
2717,50000,USD,0.15
2718,116000,USD,0.15
2719,122000,USD,0.15
2720,85000,USD,0.15
2721,103000,USD,0.15
2722,149000,USD,0.15
2723,87000,USD,0.15
2724,74000,USD,0.15
2725,137000,USD,0.15
2726,149000,USD,0.15
2727,100000,USD,0.15
2728,125000,USD,0.15
2729,134000,USD,0.15
2730,81000,USD,0.15
2731,88000,USD,0.15
2732,131000,USD,0.15
2733,142000,USD,0.15
2734,114000,USD,0.15
2735,78000,USD,0.15
2736,150000,USD,0.15
2737,87000,USD,0.15
2738,92000,USD,0.15
2739,109000,USD,0.15
2740,139000,USD,0.15
2741,121000,USD,0.15
2742,110000,USD,0.15
2743,112000,USD,0.15
2744,101000,USD,0.15
2745,114000,USD,0.15
2746,50000,USD,0.15
2747,93000,USD,0.15
2748,106000,USD,0.15
2749,71000,USD,0.15
2750,110000,USD,0.15
2751,95000,USD,0.15
2752,144000,USD,0.15
2753,139000,USD,0.15
2754,88000,USD,0.15
2755,96000,USD,0.15
2756,98000,USD,0.15
2757,89000,USD,0.15
2758,105000,USD,0.15
2759,81000,USD,0.15
2760,72000,USD,0.15
2761,116000,USD,0.15
2762,116000,USD,0.15
2763,80000,USD,0.15
2764,122000,USD,0.15
2765,84000,USD,0.15
2766,106000,USD,0.15
2767,121000,USD,0.15
2768,99000,USD,0.15
2769,111000,USD,0.15
2770,87000,USD,0.15
2771,95000,USD,0.15
2772,95000,USD,0.15
2773,81000,USD,0.15
2774,96000,USD,0.15
2775,61000,USD,0.15
2776,88000,USD,0.15
2777,93000,USD,0.15
2778,94000,USD,0.15
2779,94000,USD,0.15
2780,98000,USD,0.15
2781,112000,USD,0.15
2782,122000,USD,0.15
2783,84000,USD,0.15
2784,70000,USD,0.15
2785,74000,USD,0.15
2786,88000,USD,0.15
2787,91000,USD,0.15
2788,81000,USD,0.15
2789,68000,USD,0.15
2790,89000,USD,0.15
2791,105000,USD,0.15
2792,115000,USD,0.15
2793,86000,USD,0.15
2794,90000,USD,0.15
2795,77000,USD,0.15
2796,99000,USD,0.15
2797,79000,USD,0.15
2798,114000,USD,0.15
2799,55000,USD,0.15
2800,91000,USD,0.15
2801,108000,USD,0.15
2802,105000,USD,0.15
2803,167000,USD,0.15
2804,109000,USD,0.15
2805,75000,USD,0.15
2806,98000,USD,0.15
2807,56000,USD,0.15
2808,98000,USD,0.15
2809,79000,USD,0.15
2810,123000,USD,0.15
2811,86000,USD,0.15
2812,97000,USD,0.15
2813,84000,USD,0.15
2814,143000,USD,0.15
2815,92000,USD,0.15
2816,146000,USD,0.15
2817,120000,USD,0.15
2818,112000,USD,0.15
2819,109000,USD,0.15
2820,110000,USD,0.15
2821,52000,USD,0.15
2822,93000,USD,0.15
2823,121000,USD,0.15
2824,99000,USD,0.15
2825,65000,USD,0.15
2826,99000,USD,0.15
2827,143000,USD,0.15
2828,131000,USD,0.15
2829,98000,USD,0.15
2830,124000,USD,0.15
2831,91000,USD,0.15
2832,57000,USD,0.15
2833,77000,USD,0.15
2834,139000,USD,0.15
2835,93000,USD,0.15
2836,94000,USD,0.15
2837,93000,USD,0.15
2838,148000,USD,0.15
2839,141000,USD,0.15
2840,155000,USD,0.15
2841,96000,USD,0.15
2842,107000,USD,0.15
2843,62000,USD,0.15
2844,137000,USD,0.15
2845,71000,USD,0.15
2846,105000,USD,0.15
2847,73000,USD,0.15
2848,85000,USD,0.15
2849,79000,USD,0.15
2850,85000,USD,0.15
2851,87000,USD,0.15
2852,86000,USD,0.15
2853,121000,USD,0.15
2854,72000,USD,0.15
2855,106000,USD,0.15
2856,130000,USD,0.15
2857,87000,USD,0.15
2858,82000,USD,0.15
2859,94000,USD,0.15
2860,129000,USD,0.15
2861,105000,USD,0.15
2862,87000,USD,0.15
2863,112000,USD,0.15
2864,72000,USD,0.15
2865,117000,USD,0.15
2866,110000,USD,0.15
2867,92000,USD,0.15
2868,79000,USD,0.15
2869,78000,USD,0.15
2870,113000,USD,0.15
2871,131000,USD,0.15
2872,84000,USD,0.15
2873,111000,USD,0.15
2874,50000,USD,0.15
2875,85000,USD,0.15
2876,99000,USD,0.15
2877,77000,USD,0.15
2878,77000,USD,0.15
2879,83000,USD,0.15
2880,107000,USD,0.15
2881,95000,USD,0.15
2882,50000,USD,0.15
2883,50000,USD,0.15
2884,85000,USD,0.15
2885,111000,USD,0.15
2886,50000,USD,0.15
2887,88000,USD,0.15
2888,87000,USD,0.15
2889,135000,USD,0.15
2890,90000,USD,0.15
2891,110000,USD,0.15
2892,104000,USD,0.15
2893,50000,USD,0.15
2894,119000,USD,0.15
2895,105000,USD,0.15
2896,113000,USD,0.15
2897,198000,USD,0.15
2898,50000,USD,0.15
2899,143000,USD,0.15
2900,93000,USD,0.15
2901,107000,USD,0.15
2902,99000,USD,0.15
2903,89000,USD,0.15
2904,86000,USD,0.15
2905,108000,USD,0.15
2906,62000,USD,0.15
2907,119000,USD,0.15
2908,90000,USD,0.15
2909,72000,USD,0.15
2910,89000,USD,0.15
2911,131000,USD,0.15
2912,87000,USD,0.15
2913,109000,USD,0.15
2914,82000,USD,0.15
2915,119000,USD,0.15
2916,117000,USD,0.15
2917,146000,USD,0.15
2918,96000,USD,0.15
2919,117000,USD,0.15
2920,102000,USD,0.15
2921,132000,USD,0.15
2922,82000,USD,0.15
2923,119000,USD,0.15
2924,95000,USD,0.15
2925,98000,USD,0.15
2926,102000,USD,0.15
2927,106000,USD,0.15
2928,97000,USD,0.15
2929,105000,USD,0.15
2930,139000,USD,0.15
2931,125000,USD,0.15
2932,122000,USD,0.15
2933,89000,USD,0.15
2934,78000,USD,0.15
2935,124000,USD,0.15
2936,122000,USD,0.15
2937,137000,USD,0.15
2938,85000,USD,0.15
2939,94000,USD,0.15
2940,59000,USD,0.15
2941,90000,USD,0.15
2942,125000,USD,0.15
2943,88000,USD,0.15
2944,116000,USD,0.15
2945,95000,USD,0.15
2946,108000,USD,0.15
2947,71000,USD,0.15
2948,102000,USD,0.15
2949,50000,USD,0.15
2950,95000,USD,0.15
2951,59000,USD,0.15
2952,130000,USD,0.15
2953,119000,USD,0.15
2954,112000,USD,0.15
2955,138000,USD,0.15
2956,76000,USD,0.15
2957,144000,USD,0.15
2958,123000,USD,0.15
2959,94000,USD,0.15
2960,128000,USD,0.15
2961,72000,USD,0.15
2962,79000,USD,0.15
2963,85000,USD,0.15
2964,87000,USD,0.15
2965,74000,USD,0.15
2966,131000,USD,0.15
2967,94000,USD,0.15
2968,109000,USD,0.15
2969,86000,USD,0.15
2970,54000,USD,0.15
2971,107000,USD,0.15
2972,52000,USD,0.15
2973,98000,USD,0.15
2974,66000,USD,0.15
2975,150000,USD,0.15
2976,123000,USD,0.15
2977,103000,USD,0.15
2978,132000,USD,0.15
2979,79000,USD,0.15
2980,114000,USD,0.15
2981,105000,USD,0.15
2982,107000,USD,0.15
2983,132000,USD,0.15
2984,118000,USD,0.15
2985,107000,USD,0.15
2986,59000,USD,0.15
2987,76000,USD,0.15
2988,97000,USD,0.15
2989,102000,USD,0.15
2990,72000,USD,0.15
2991,160000,USD,0.15
2992,138000,USD,0.15
2993,115000,USD,0.15
2994,102000,USD,0.15
2995,95000,USD,0.15
2996,76000,USD,0.15
2997,102000,USD,0.15
2998,106000,USD,0.15
2999,69000,USD,0.15
3000,108000,USD,0.15
3001,96000,USD,0.15
3002,52000,USD,0.15
3003,78000,USD,0.15
3004,90000,USD,0.15
3005,147000,USD,0.15
3006,114000,USD,0.15
3007,67000,USD,0.15
3008,112000,USD,0.15
3009,61000,USD,0.15
3010,127000,USD,0.15
3011,88000,USD,0.15
3012,98000,USD,0.15
3013,133000,USD,0.15
3014,68000,USD,0.15
3015,65000,USD,0.15
3016,85000,USD,0.15
3017,126000,USD,0.15
3018,62000,USD,0.15
3019,50000,USD,0.15
3020,89000,USD,0.15
3021,114000,USD,0.15
3022,130000,USD,0.15
3023,88000,USD,0.15
3024,90000,USD,0.15
3025,129000,USD,0.15
3026,53000,USD,0.15
3027,90000,USD,0.15
3028,105000,USD,0.15
3029,111000,USD,0.15
3030,87000,USD,0.15
3031,101000,USD,0.15
3032,50000,USD,0.15
3033,84000,USD,0.15
3034,111000,USD,0.15
3035,75000,USD,0.15
3036,101000,USD,0.15
3037,111000,USD,0.15
3038,91000,USD,0.15
3039,104000,USD,0.15
3040,76000,USD,0.15
3041,95000,USD,0.15
3042,115000,USD,0.15
3043,104000,USD,0.15
3044,85000,USD,0.15
3045,106000,USD,0.15
3046,118000,USD,0.15
3047,50000,USD,0.15
3048,129000,USD,0.15
3049,92000,USD,0.15
3050,111000,USD,0.15
3051,130000,USD,0.15
3052,66000,USD,0.15
3053,82000,USD,0.15
3054,93000,USD,0.15
3055,80000,USD,0.15
3056,143000,USD,0.15
3057,79000,USD,0.15
3058,86000,USD,0.15
3059,105000,USD,0.15
3060,70000,USD,0.15
3061,90000,USD,0.15
3062,108000,USD,0.15
3063,92000,USD,0.15
3064,98000,USD,0.15
3065,87000,USD,0.15
3066,62000,USD,0.15
3067,108000,USD,0.15
3068,144000,USD,0.15
3069,100000,USD,0.15
3070,106000,USD,0.15
3071,117000,USD,0.15
3072,68000,USD,0.15
3073,143000,USD,0.15
3074,105000,USD,0.15
3075,141000,USD,0.15
3076,82000,USD,0.15
3077,145000,USD,0.15
3078,119000,USD,0.15
3079,114000,USD,0.15
3080,106000,USD,0.15
3081,94000,USD,0.15
3082,130000,USD,0.15
3083,104000,USD,0.15
3084,51000,USD,0.15
3085,72000,USD,0.15
3086,95000,USD,0.15
3087,108000,USD,0.15
3088,99000,USD,0.15
3089,130000,USD,0.15
3090,51000,USD,0.15
3091,104000,USD,0.15
3092,55000,USD,0.15
3093,119000,USD,0.15
3094,98000,USD,0.15
3095,110000,USD,0.15
3096,78000,USD,0.15
3097,132000,USD,0.15
3098,126000,USD,0.15
3099,115000,USD,0.15
3100,97000,USD,0.15
3101,114000,USD,0.15
3102,82000,USD,0.15
3103,121000,USD,0.15
3104,141000,USD,0.15
3105,127000,USD,0.15
3106,82000,USD,0.15
3107,109000,USD,0.15
3108,68000,USD,0.15
3109,114000,USD,0.15
3110,111000,USD,0.15
3111,53000,USD,0.15
3112,71000,USD,0.15
3113,93000,USD,0.15
3114,92000,USD,0.15
3115,70000,USD,0.15
3116,110000,USD,0.15
3117,106000,USD,0.15
3118,95000,USD,0.15
3119,81000,USD,0.15
3120,126000,USD,0.15
3121,141000,USD,0.15
3122,88000,USD,0.15
3123,85000,USD,0.15
3124,112000,USD,0.15
3125,91000,USD,0.15
3126,97000,USD,0.15
3127,118000,USD,0.15
3128,52000,USD,0.15
3129,133000,USD,0.15
3130,102000,USD,0.15
3131,90000,USD,0.15
3132,98000,USD,0.15
3133,99000,USD,0.15
3134,57000,USD,0.15
3135,137000,USD,0.15
3136,101000,USD,0.15
3137,111000,USD,0.15
3138,124000,USD,0.15
3139,74000,USD,0.15
3140,112000,USD,0.15
3141,93000,USD,0.15
3142,121000,USD,0.15
3143,50000,USD,0.15
3144,98000,USD,0.15
3145,85000,USD,0.15
3146,111000,USD,0.15
3147,112000,USD,0.15
3148,82000,USD,0.15
3149,82000,USD,0.15
3150,97000,USD,0.15
3151,78000,USD,0.15
3152,121000,USD,0.15
3153,91000,USD,0.15
3154,50000,USD,0.15
3155,91000,USD,0.15
3156,74000,USD,0.15
3157,59000,USD,0.15
3158,69000,USD,0.15
3159,103000,USD,0.15
3160,133000,USD,0.15
3161,108000,USD,0.15
3162,85000,USD,0.15
3163,111000,USD,0.15
3164,89000,USD,0.15
3165,83000,USD,0.15
3166,71000,USD,0.15
3167,56000,USD,0.15
3168,90000,USD,0.15
3169,104000,USD,0.15
3170,98000,USD,0.15
3171,90000,USD,0.15
3172,76000,USD,0.15
3173,115000,USD,0.15
3174,67000,USD,0.15
3175,119000,USD,0.15
3176,75000,USD,0.15
3177,81000,USD,0.15
3178,63000,USD,0.15
3179,87000,USD,0.15
3180,124000,USD,0.15
3181,113000,USD,0.15
3182,124000,USD,0.15
3183,113000,USD,0.15
3184,72000,USD,0.15
3185,92000,USD,0.15
3186,80000,USD,0.15
3187,133000,USD,0.15
3188,70000,USD,0.15
3189,122000,USD,0.15
3190,122000,USD,0.15
3191,146000,USD,0.15
3192,90000,USD,0.15
3193,118000,USD,0.15
3194,157000,USD,0.15
3195,85000,USD,0.15
3196,62000,USD,0.15
3197,53000,USD,0.15
3198,118000,USD,0.15
3199,53000,USD,0.15
3200,91000,USD,0.15
3201,111000,USD,0.15
3202,105000,USD,0.15
3203,111000,USD,0.15
3204,106000,USD,0.15
3205,132000,USD,0.15
3206,76000,USD,0.15
3207,83000,USD,0.15
3208,81000,USD,0.15
3209,121000,USD,0.15
3210,123000,USD,0.15
3211,111000,USD,0.15
3212,130000,USD,0.15
3213,71000,USD,0.15
3214,142000,USD,0.15
3215,138000,USD,0.15
3216,118000,USD,0.15
3217,145000,USD,0.15
3218,59000,USD,0.15
3219,87000,USD,0.15
3220,82000,USD,0.15
3221,118000,USD,0.15
3222,74000,USD,0.15
3223,119000,USD,0.15
3224,134000,USD,0.15
3225,117000,USD,0.15
3226,107000,USD,0.15
3227,75000,USD,0.15
3228,79000,USD,0.15
3229,131000,USD,0.15
3230,119000,USD,0.15
3231,99000,USD,0.15
3232,90000,USD,0.15
3233,50000,USD,0.15
3234,73000,USD,0.15
3235,148000,USD,0.15
3236,68000,USD,0.15
3237,105000,USD,0.15
3238,125000,USD,0.15
3239,69000,USD,0.15
3240,105000,USD,0.15
3241,123000,USD,0.15
3242,100000,USD,0.15
3243,172000,USD,0.15
3244,58000,USD,0.15
3245,126000,USD,0.15
3246,96000,USD,0.15
3247,119000,USD,0.15
3248,111000,USD,0.15
3249,82000,USD,0.15
3250,106000,USD,0.15
3251,54000,USD,0.15
3252,115000,USD,0.15
3253,107000,USD,0.15
3254,116000,USD,0.15
3255,126000,USD,0.15
3256,109000,USD,0.15
3257,104000,USD,0.15
3258,78000,USD,0.15
3259,82000,USD,0.15
3260,130000,USD,0.15
3261,136000,USD,0.15
3262,94000,USD,0.15
3263,101000,USD,0.15
3264,77000,USD,0.15
3265,129000,USD,0.15
3266,117000,USD,0.15
3267,149000,USD,0.15
3268,78000,USD,0.15
3269,91000,USD,0.15
3270,106000,USD,0.15
3271,116000,USD,0.15
3272,95000,USD,0.15
3273,78000,USD,0.15
3274,122000,USD,0.15
3275,118000,USD,0.15
3276,77000,USD,0.15
3277,134000,USD,0.15
3278,129000,USD,0.15
3279,103000,USD,0.15
3280,102000,USD,0.15
3281,114000,USD,0.15
3282,78000,USD,0.15
3283,101000,USD,0.15
3284,50000,USD,0.15
3285,122000,USD,0.15
3286,61000,USD,0.15
3287,138000,USD,0.15
3288,92000,USD,0.15
3289,95000,USD,0.15
3290,84000,USD,0.15
3291,93000,USD,0.15
3292,135000,USD,0.15
3293,50000,USD,0.15
3294,132000,USD,0.15
3295,108000,USD,0.15
3296,70000,USD,0.15
3297,73000,USD,0.15
3298,142000,USD,0.15
3299,76000,USD,0.15
